#Measurements from IMU
#Number of channels: 9
#Number of samples: 2283
#Frequency: 200.000 Hz
#Unit system: SI

#Time	Roll	Pitch	Yaw	Angular velocity X	Angular velocity Y	Angular velocity Z	Linear acceleration X	Linear acceleration Y	Linear acceleration Z
7.840	0.001	0.160	0.028	0.021	-0.060	-0.003	0.500	-0.007	-0.500
7.845	0.001	0.159	0.028	0.011	-0.111	-0.065	0.500	-0.009	-0.500
7.850	0.001	0.159	0.029	0.029	-0.058	-0.032	0.500	-0.008	-0.500
7.855	0.001	0.158	0.029	-0.000	-0.099	0.115	0.500	-0.008	-0.500
7.860	0.001	0.158	0.029	-0.038	-0.108	-0.057	0.500	-0.021	-0.500
7.865	0.001	0.157	0.029	-0.071	-0.033	0.140	0.500	-0.007	-0.500
7.870	0.001	0.157	0.029	-0.015	-0.160	0.144	0.500	-0.008	-0.500
7.875	0.001	0.156	0.029	-0.040	-0.103	-0.117	0.500	-0.010	-0.500
7.880	0.001	0.156	0.029	0.039	-0.119	0.221	0.500	-0.012	-0.500
7.885	0.001	0.155	0.029	-0.005	-0.066	0.181	0.500	0.003	-0.500
7.890	0.001	0.155	0.029	-0.053	-0.195	0.016	0.500	-0.022	-0.500
7.895	0.001	0.154	0.029	0.005	-0.101	-0.010	0.500	-0.007	-0.500
7.900	0.001	0.153	0.029	0.019	-0.070	-0.001	0.500	-0.038	-0.500
7.905	0.001	0.153	0.029	0.047	-0.144	0.121	0.500	0.005	-0.500
7.910	0.001	0.152	0.029	-0.008	-0.135	0.145	0.500	-0.028	-0.500
7.915	0.001	0.152	0.029	0.009	-0.122	-0.021	0.500	-0.006	-0.500
7.920	0.001	0.151	0.029	0.041	-0.116	-0.226	0.500	-0.018	-0.500
7.925	0.001	0.150	0.029	-0.074	-0.176	0.011	0.500	-0.020	-0.500
7.930	0.001	0.150	0.029	0.067	-0.186	-0.183	0.500	-0.030	-0.500
7.935	0.001	0.149	0.029	-0.030	-0.195	-0.162	0.500	0.003	-0.500
7.940	0.001	0.148	0.029	-0.094	-0.151	-0.246	0.500	-0.017	-0.500
7.945	0.001	0.148	0.030	-0.065	-0.165	0.071	0.500	-0.007	-0.500
7.950	0.001	0.147	0.030	0.028	-0.209	0.105	0.500	-0.012	-0.500
7.955	0.001	0.146	0.030	0.012	-0.192	-0.005	0.500	-0.022	-0.500
7.960	0.001	0.146	0.030	0.021	-0.064	0.018	0.500	-0.006	-0.500
7.965	0.001	0.145	0.030	0.059	-0.075	-0.105	0.500	-0.008	-0.500
7.970	0.001	0.144	0.030	-0.034	-0.132	0.018	0.500	0.009	-0.500
7.975	0.001	0.144	0.030	-0.122	-0.193	-0.061	0.500	-0.006	-0.500
7.980	0.001	0.143	0.030	0.031	-0.121	0.045	0.500	-0.006	-0.500
7.985	0.001	0.142	0.030	-0.087	-0.105	0.020	0.500	-0.006	-0.500
7.990	0.001	0.141	0.030	-0.019	-0.246	-0.045	0.500	-0.016	-0.500
7.995	0.001	0.140	0.030	-0.066	-0.132	-0.063	0.500	-0.029	-0.500
8.000	0.001	0.140	0.030	-0.061	-0.197	-0.057	0.500	0.017	-0.500
8.005	0.001	0.139	0.030	-0.128	-0.212	-0.030	0.500	-0.002	-0.500
8.010	0.001	0.138	0.030	0.060	-0.243	0.199	0.500	-0.013	-0.500
8.015	0.001	0.137	0.030	-0.035	-0.174	-0.143	0.500	-0.010	-0.500
8.020	0.001	0.136	0.030	-0.058	-0.221	0.270	0.500	-0.002	-0.500
8.025	0.001	0.136	0.030	-0.047	-0.205	-0.064	0.500	0.006	-0.500
8.030	0.001	0.135	0.030	-0.069	-0.145	-0.077	0.500	-0.031	-0.500
8.035	0.001	0.134	0.031	0.004	-0.118	0.169	0.500	-0.023	-0.500
8.040	0.001	0.133	0.031	-0.091	-0.179	0.185	0.500	0.006	-0.500
8.045	0.001	0.132	0.031	-0.007	-0.293	-0.154	0.500	-0.022	-0.500
8.050	0.001	0.131	0.031	-0.035	-0.164	-0.012	0.500	-0.018	-0.500
8.055	0.000	0.130	0.031	-0.080	-0.213	0.024	0.500	-0.014	-0.500
8.060	0.000	0.130	0.031	0.014	-0.164	-0.047	0.500	-0.000	-0.500
8.065	0.000	0.129	0.031	0.015	-0.223	0.096	0.500	-0.007	-0.500
8.070	0.000	0.128	0.031	-0.063	-0.214	-0.067	0.500	-0.011	-0.500
8.075	0.000	0.127	0.031	-0.005	-0.143	0.111	0.500	-0.014	-0.500
8.080	0.000	0.126	0.031	0.117	-0.293	0.093	0.500	-0.024	-0.500
8.085	0.000	0.125	0.031	-0.050	-0.135	-0.122	0.500	-0.007	-0.500
8.090	0.000	0.124	0.031	-0.003	-0.240	-0.028	0.500	0.005	-0.500
8.095	0.000	0.123	0.031	-0.053	-0.161	0.140	0.500	0.007	-0.500
8.100	0.000	0.122	0.031	0.012	-0.244	0.028	0.500	-0.010	-0.500
8.105	0.000	0.121	0.031	-0.021	-0.150	0.027	0.500	-0.006	-0.500
8.110	0.000	0.120	0.031	0.048	-0.135	0.114	0.500	0.002	-0.500
8.115	0.000	0.119	0.031	0.027	-0.264	0.173	0.500	0.007	-0.500
8.120	0.000	0.118	0.032	0.011	-0.213	0.128	0.500	0.004	-0.500
8.125	0.000	0.117	0.032	0.086	-0.142	-0.039	0.500	-0.009	-0.500
8.130	0.000	0.116	0.032	-0.042	-0.221	0.010	0.500	0.013	-0.500
8.135	0.000	0.115	0.032	0.067	-0.198	0.087	0.500	0.013	-0.500
8.140	0.000	0.114	0.032	-0.013	-0.239	0.035	0.500	-0.000	-0.500
8.145	0.000	0.113	0.032	-0.031	-0.164	-0.040	0.500	0.024	-0.500
8.150	0.000	0.112	0.032	0.061	-0.178	0.054	0.500	0.008	-0.500
8.155	0.000	0.111	0.032	0.018	-0.112	0.073	0.500	0.005	-0.500
8.160	-0.000	0.110	0.032	-0.006	-0.271	0.017	0.500	0.014	-0.500
8.165	-0.000	0.109	0.032	0.076	-0.207	0.175	0.500	-0.000	-0.500
8.170	-0.000	0.108	0.032	0.052	-0.235	0.089	0.500	-0.010	-0.500
8.175	-0.000	0.107	0.032	-0.018	-0.228	-0.002	0.500	0.010	-0.500
8.180	-0.000	0.106	0.032	-0.054	-0.296	-0.006	0.500	0.002	-0.500
8.185	-0.000	0.105	0.032	-0.072	-0.243	0.136	0.500	-0.009	-0.500
8.190	-0.000	0.104	0.032	0.080	-0.211	-0.067	0.500	0.007	-0.500
8.195	-0.000	0.103	0.032	-0.018	-0.295	0.023	0.500	-0.011	-0.500
8.200	-0.000	0.102	0.032	-0.051	-0.248	0.130	0.500	0.003	-0.500
8.205	-0.000	0.100	0.032	0.056	-0.266	-0.034	0.500	0.013	-0.500
8.210	-0.000	0.099	0.033	0.010	-0.189	0.119	0.500	0.008	-0.500
8.215	-0.000	0.098	0.033	-0.042	-0.209	0.139	0.500	-0.016	-0.500
8.220	-0.000	0.097	0.033	-0.049	-0.251	0.130	0.500	0.016	-0.500
8.225	-0.000	0.096	0.033	0.007	-0.214	0.064	0.500	0.010	-0.500
8.230	-0.000	0.095	0.033	-0.010	-0.187	-0.000	0.500	0.001	-0.500
8.235	-0.000	0.094	0.033	-0.026	-0.214	-0.178	0.500	0.017	-0.500
8.240	-0.000	0.093	0.033	0.014	-0.215	0.220	0.500	0.009	-0.500
8.245	-0.000	0.092	0.033	-0.030	-0.127	0.072	0.500	0.010	-0.500
8.250	-0.000	0.090	0.033	-0.010	-0.177	0.167	0.500	-0.008	-0.500
8.255	-0.000	0.089	0.033	-0.022	-0.259	-0.137	0.500	0.010	-0.500
8.260	-0.000	0.088	0.033	0.076	-0.174	0.212	0.500	0.023	-0.500
8.265	-0.000	0.087	0.033	-0.003	-0.245	0.100	0.500	0.015	-0.500
8.270	-0.001	0.086	0.033	0.041	-0.259	-0.066	0.500	0.005	-0.500
8.275	-0.001	0.085	0.033	-0.030	-0.225	-0.030	0.500	0.022	-0.500
8.280	-0.001	0.084	0.033	-0.051	-0.236	-0.099	0.500	0.006	-0.500
8.285	-0.001	0.083	0.033	-0.035	-0.298	-0.048	0.500	0.020	-0.500
8.290	-0.001	0.081	0.033	-0.019	-0.294	-0.019	0.500	0.012	-0.500
8.295	-0.001	0.080	0.033	-0.083	-0.171	0.113	0.500	0.014	-0.500
8.300	-0.001	0.079	0.034	-0.049	-0.226	-0.028	0.500	0.015	-0.500
8.305	-0.001	0.078	0.034	-0.066	-0.188	-0.056	0.500	0.010	-0.500
8.310	-0.001	0.077	0.034	-0.044	-0.305	0.059	0.500	0.011	-0.500
8.315	-0.001	0.076	0.034	0.045	-0.143	-0.044	0.500	0.016	-0.500
8.320	-0.001	0.075	0.034	-0.122	-0.237	0.061	0.500	-0.003	-0.500
8.325	-0.001	0.073	0.034	-0.009	-0.216	0.244	0.500	0.032	-0.500
8.330	-0.001	0.072	0.034	-0.083	-0.190	0.033	0.500	0.008	-0.500
8.335	-0.001	0.071	0.034	-0.071	-0.245	-0.065	0.500	0.020	-0.500
8.340	-0.001	0.070	0.034	0.007	-0.251	0.093	0.500	0.012	-0.500
8.345	-0.001	0.069	0.034	-0.044	-0.139	-0.014	0.500	0.033	-0.500
8.350	-0.001	0.068	0.034	-0.038	-0.155	0.016	0.500	0.022	-0.500
8.355	-0.001	0.067	0.034	0.015	-0.309	0.001	0.500	0.022	-0.500
8.360	-0.001	0.065	0.034	-0.014	-0.313	0.100	0.500	0.012	-0.500
8.365	-0.001	0.064	0.034	0.085	-0.146	0.041	0.500	0.010	-0.500
8.370	-0.001	0.063	0.034	-0.074	-0.298	-0.052	0.500	0.011	-0.500
8.375	-0.001	0.062	0.034	-0.029	-0.236	-0.014	0.500	0.016	-0.500
8.380	-0.001	0.061	0.034	0.031	-0.220	-0.171	0.500	0.025	-0.500
8.385	-0.001	0.060	0.035	0.042	-0.318	0.011	0.500	0.001	-0.500
8.390	-0.001	0.059	0.035	-0.068	-0.277	-0.103	0.500	0.008	-0.500
8.395	-0.001	0.058	0.035	0.023	-0.217	0.200	0.494	-0.003	-0.500
8.400	-0.001	0.057	0.035	-0.039	-0.333	-0.189	0.461	0.017	-0.500
8.405	-0.001	0.055	0.035	-0.110	-0.201	0.115	0.479	0.023	-0.500
8.410	-0.001	0.054	0.035	-0.052	-0.204	-0.023	0.444	0.018	-0.500
8.415	-0.001	0.053	0.035	-0.004	-0.149	0.023	0.427	0.011	-0.500
8.420	-0.001	0.052	0.035	0.032	-0.176	-0.081	0.400	0.019	-0.500
8.425	-0.001	0.051	0.035	-0.030	-0.209	-0.078	0.407	0.027	-0.500
8.430	-0.001	0.050	0.035	0.046	-0.225	0.005	0.389	0.017	-0.500
8.435	-0.001	0.049	0.035	0.023	-0.255	0.083	0.397	0.010	-0.500
8.440	-0.001	0.048	0.035	0.066	-0.184	0.050	0.361	0.017	-0.500
8.445	-0.001	0.047	0.035	0.019	-0.128	0.054	0.349	0.008	-0.500
8.450	-0.001	0.046	0.035	0.018	-0.238	-0.182	0.333	0.022	-0.500
8.455	-0.001	0.045	0.035	-0.025	-0.248	-0.068	0.324	0.009	-0.500
8.460	-0.001	0.044	0.035	-0.042	-0.159	-0.016	0.290	0.025	-0.500
8.465	-0.001	0.043	0.035	0.030	-0.167	0.051	0.295	-0.008	-0.500
8.470	-0.001	0.042	0.036	-0.004	-0.137	0.198	0.303	0.013	-0.500
8.475	-0.001	0.041	0.036	-0.090	-0.223	0.127	0.303	0.021	-0.500
8.480	-0.001	0.040	0.036	-0.036	-0.132	0.028	0.259	0.012	-0.500
8.485	-0.001	0.038	0.036	-0.003	-0.137	-0.127	0.238	0.019	-0.500
8.490	-0.001	0.037	0.036	-0.025	-0.201	-0.033	0.242	0.012	-0.500
8.495	-0.001	0.036	0.036	0.047	-0.143	-0.035	0.213	0.014	-0.500
8.500	-0.001	0.035	0.036	-0.062	-0.250	-0.124	0.198	0.004	-0.500
8.505	-0.001	0.035	0.036	-0.038	-0.143	0.061	0.182	0.026	-0.500
8.510	-0.001	0.034	0.036	0.014	-0.199	-0.004	0.198	0.025	-0.500
8.515	-0.001	0.033	0.036	-0.034	-0.205	-0.112	0.177	0.046	-0.500
8.520	-0.001	0.032	0.036	-0.014	-0.121	0.045	0.142	0.027	-0.500
8.525	-0.001	0.031	0.036	-0.014	-0.217	0.030	0.147	0.028	-0.500
8.530	-0.001	0.030	0.036	0.029	-0.170	0.022	0.134	0.028	-0.500
8.535	-0.001	0.029	0.036	-0.040	-0.237	-0.140	0.143	0.024	-0.500
8.540	-0.001	0.028	0.036	0.005	-0.204	-0.122	0.120	0.015	-0.500
8.545	-0.001	0.027	0.036	0.037	-0.141	-0.016	0.097	0.031	-0.500
8.550	-0.001	0.026	0.036	-0.020	-0.103	0.112	0.076	0.040	-0.500
8.555	-0.001	0.025	0.037	0.006	-0.225	0.071	0.091	0.032	-0.500
8.560	-0.001	0.024	0.037	0.035	-0.164	0.172	0.072	0.022	-0.500
8.565	-0.001	0.023	0.037	-0.006	-0.181	-0.134	0.053	0.021	-0.500
8.570	-0.001	0.023	0.037	-0.099	-0.087	0.076	0.063	0.035	-0.500
8.575	-0.001	0.022	0.037	-0.019	-0.181	-0.027	0.042	0.007	-0.500
8.580	-0.001	0.021	0.037	0.105	-0.161	-0.055	0.012	0.035	-0.500
8.585	-0.001	0.020	0.037	0.004	-0.230	0.104	0.011	0.009	-0.500
8.590	-0.001	0.019	0.037	0.001	-0.163	0.052	0.001	0.023	-0.500
8.595	-0.001	0.018	0.037	-0.020	-0.204	0.111	-0.011	0.027	-0.500
8.600	-0.001	0.018	0.037	-0.006	-0.093	0.042	-0.019	0.012	-0.500
8.605	-0.001	0.017	0.037	0.088	-0.161	-0.065	-0.037	0.030	-0.500
8.610	-0.001	0.016	0.037	0.001	-0.158	0.065	-0.066	0.036	-0.500
8.615	-0.001	0.015	0.037	-0.048	-0.196	0.022	-0.043	0.021	-0.500
8.620	-0.001	0.014	0.037	0.018	-0.095	0.080	-0.060	0.022	-0.500
8.625	-0.001	0.014	0.037	0.090	-0.170	0.049	-0.054	0.026	-0.500
8.630	-0.001	0.013	0.037	0.016	-0.240	-0.100	-0.080	0.012	-0.500
8.635	-0.001	0.012	0.038	-0.057	-0.136	0.022	-0.066	0.024	-0.500
8.640	-0.001	0.012	0.038	-0.005	-0.171	-0.114	-0.080	0.024	-0.500
8.645	-0.001	0.011	0.038	0.006	-0.075	-0.019	-0.081	0.020	-0.500
8.650	-0.001	0.010	0.038	-0.067	-0.176	-0.032	-0.110	0.015	-0.500
8.655	-0.001	0.010	0.038	-0.043	-0.181	0.047	-0.096	0.015	-0.500
8.660	-0.001	0.009	0.038	0.015	-0.112	-0.073	-0.110	-0.007	-0.500
8.665	-0.001	0.008	0.038	0.053	-0.196	0.038	-0.127	0.009	-0.500
8.670	-0.001	0.008	0.038	-0.017	-0.197	-0.036	-0.141	0.027	-0.500
8.675	-0.001	0.007	0.038	0.003	-0.174	-0.109	-0.133	0.024	-0.500
8.680	-0.001	0.006	0.038	-0.096	-0.128	0.061	-0.147	0.036	-0.500
8.685	-0.001	0.006	0.038	0.053	-0.145	0.139	-0.171	-0.001	-0.500
8.690	-0.001	0.005	0.038	-0.017	-0.093	0.041	-0.159	0.015	-0.500
8.695	-0.001	0.005	0.038	0.068	-0.212	0.142	-0.178	0.016	-0.500
8.700	-0.001	0.004	0.038	-0.121	-0.154	-0.070	-0.191	0.019	-0.500
8.705	-0.001	0.004	0.038	0.011	-0.124	-0.019	-0.189	0.028	-0.500
8.710	-0.001	0.003	0.038	0.041	-0.042	0.051	-0.189	0.025	-0.500
8.715	-0.001	0.002	0.038	-0.018	-0.103	-0.032	-0.200	0.013	-0.500
8.720	-0.001	0.002	0.039	-0.020	-0.095	-0.084	-0.190	0.025	-0.500
8.725	-0.001	0.002	0.039	-0.005	-0.089	0.013	-0.216	0.013	-0.500
8.730	-0.001	0.001	0.039	0.008	-0.159	0.034	-0.218	0.020	-0.500
8.735	-0.001	0.001	0.039	-0.064	-0.132	-0.068	-0.217	0.012	-0.500
8.740	-0.001	0.000	0.039	-0.051	-0.093	0.029	-0.233	0.022	-0.500
8.745	-0.001	-0.000	0.039	0.066	-0.077	-0.081	-0.228	0.016	-0.500
8.750	-0.001	-0.001	0.039	0.078	-0.125	0.005	-0.236	0.029	-0.500
8.755	-0.001	-0.001	0.039	-0.030	-0.004	-0.013	-0.228	0.017	-0.500
8.760	-0.001	-0.002	0.039	-0.045	-0.081	0.090	-0.238	0.025	-0.500
8.765	-0.001	-0.002	0.039	-0.010	-0.095	0.262	-0.247	0.022	-0.500
8.770	-0.001	-0.002	0.039	0.055	-0.024	0.099	-0.240	0.022	-0.500
8.775	-0.001	-0.003	0.039	0.003	-0.094	-0.087	-0.256	0.003	-0.500
8.780	-0.001	-0.003	0.039	0.012	-0.035	-0.011	-0.255	0.023	-0.500
8.785	-0.001	-0.003	0.039	0.014	-0.094	-0.101	-0.261	0.024	-0.500
8.790	-0.001	-0.004	0.039	0.072	-0.104	0.030	-0.268	0.015	-0.500
8.795	-0.001	-0.004	0.039	-0.005	-0.061	-0.017	-0.249	0.009	-0.500
8.800	-0.001	-0.004	0.039	-0.111	-0.094	0.166	-0.271	0.015	-0.500
8.805	-0.001	-0.004	0.040	0.067	-0.051	-0.148	-0.273	0.015	-0.500
8.810	-0.001	-0.005	0.040	0.020	-0.095	-0.042	-0.279	0.017	-0.500
8.815	-0.001	-0.005	0.040	-0.022	-0.114	0.033	-0.302	0.028	-0.500
8.820	-0.001	-0.005	0.040	0.082	-0.016	0.080	-0.280	0.032	-0.500
8.825	-0.001	-0.005	0.040	0.008	-0.044	0.037	-0.291	0.018	-0.500
8.830	-0.001	-0.006	0.040	-0.001	-0.023	-0.089	-0.292	0.024	-0.500
8.835	-0.001	-0.006	0.040	-0.031	-0.077	0.005	-0.278	0.024	-0.500
8.840	-0.001	-0.006	0.040	-0.030	-0.126	0.203	-0.282	0.014	-0.500
8.845	-0.001	-0.006	0.040	0.010	-0.039	0.095	-0.296	0.040	-0.500
8.850	-0.001	-0.006	0.040	0.079	-0.014	0.170	-0.296	0.034	-0.500
8.855	-0.001	-0.006	0.040	0.046	-0.034	0.039	-0.284	0.024	-0.500
8.860	-0.001	-0.007	0.040	-0.031	-0.077	0.048	-0.295	0.000	-0.500
8.865	-0.001	-0.007	0.040	0.062	-0.049	-0.026	-0.291	0.007	-0.500
8.870	-0.001	-0.007	0.040	-0.028	0.051	-0.017	-0.310	0.008	-0.500
8.875	-0.001	-0.007	0.040	0.029	-0.051	0.075	-0.284	-0.006	-0.500
8.880	-0.001	-0.007	0.040	0.032	-0.035	-0.110	-0.297	-0.003	-0.500
8.885	-0.001	-0.007	0.041	0.030	0.004	-0.061	-0.303	-0.001	-0.500
8.890	-0.001	-0.007	0.041	-0.012	-0.018	0.109	-0.296	0.012	-0.500
8.895	-0.001	-0.007	0.041	0.042	-0.040	0.231	-0.291	0.009	-0.500
8.900	-0.001	-0.007	0.041	0.098	-0.042	0.125	-0.296	0.002	-0.500
8.905	-0.001	-0.007	0.041	0.106	0.004	-0.016	-0.280	0.006	-0.500
8.910	-0.001	-0.007	0.041	-0.046	0.024	0.152	-0.306	0.018	-0.500
8.915	-0.001	-0.007	0.041	-0.003	0.006	-0.125	-0.286	0.010	-0.500
8.920	-0.001	-0.007	0.041	0.008	-0.038	-0.058	-0.293	0.015	-0.500
8.925	-0.001	-0.007	0.041	-0.046	0.010	0.112	-0.298	0.036	-0.500
8.930	-0.001	-0.007	0.041	0.043	-0.060	0.208	-0.297	0.015	-0.500
8.935	-0.001	-0.007	0.041	0.022	0.024	-0.238	-0.292	0.017	-0.500
8.940	-0.001	-0.007	0.041	0.012	0.050	0.223	-0.305	0.013	-0.500
8.945	-0.001	-0.006	0.041	0.057	0.047	-0.163	-0.294	0.015	-0.500
8.950	-0.001	-0.006	0.041	-0.043	0.052	-0.020	-0.281	0.015	-0.500
8.955	-0.001	-0.006	0.041	0.052	0.113	-0.088	-0.283	-0.007	-0.500
8.960	-0.001	-0.006	0.041	0.009	0.026	0.178	-0.283	-0.005	-0.500
8.965	-0.001	-0.006	0.042	-0.015	0.065	0.172	-0.269	0.005	-0.500
8.970	-0.001	-0.006	0.042	0.009	0.092	-0.148	-0.275	0.016	-0.500
8.975	-0.001	-0.006	0.042	0.103	0.032	0.047	-0.271	0.016	-0.500
8.980	-0.001	-0.005	0.042	0.035	0.050	0.022	-0.239	0.028	-0.500
8.985	-0.001	-0.005	0.042	-0.059	0.043	0.011	-0.267	0.020	-0.500
8.990	-0.001	-0.005	0.042	0.016	0.059	0.085	-0.244	-0.006	-0.500
8.995	-0.001	-0.005	0.042	0.162	0.022	-0.124	-0.249	-0.002	-0.500
9.000	-0.001	-0.004	0.042	-0.012	0.106	0.001	-0.244	0.022	-0.500
9.005	-0.001	-0.004	0.042	0.049	0.068	-0.061	-0.225	-0.001	-0.500
9.010	-0.000	-0.004	0.042	-0.006	0.097	0.026	-0.247	0.015	-0.500
9.015	-0.000	-0.004	0.042	-0.069	0.102	0.113	-0.249	0.014	-0.500
9.020	-0.000	-0.003	0.042	0.084	0.123	0.166	-0.243	0.012	-0.500
9.025	-0.000	-0.003	0.042	0.020	0.048	-0.122	-0.224	0.007	-0.500
9.030	-0.000	-0.003	0.042	0.032	0.122	0.049	-0.203	-0.003	-0.500
9.035	-0.000	-0.002	0.042	-0.007	0.049	-0.125	-0.211	0.000	-0.500
9.040	-0.000	-0.002	0.042	0.025	0.084	-0.081	-0.210	0.005	-0.500
9.045	-0.000	-0.002	0.042	0.008	0.008	0.104	-0.202	0.014	-0.500
9.050	-0.000	-0.001	0.043	-0.045	0.046	0.015	-0.189	0.018	-0.500
9.055	-0.000	-0.001	0.043	-0.030	0.193	0.089	-0.197	0.008	-0.500
9.060	-0.000	-0.000	0.043	0.003	0.091	0.047	-0.193	0.022	-0.500
9.065	-0.000	0.000	0.043	0.010	0.147	-0.023	-0.194	0.004	-0.500
9.070	-0.000	0.000	0.043	0.104	0.114	0.073	-0.190	-0.004	-0.500
9.075	-0.000	0.001	0.043	-0.016	-0.018	0.120	-0.187	0.011	-0.500
9.080	-0.000	0.001	0.043	0.028	0.168	0.101	-0.154	0.008	-0.500
9.085	-0.000	0.002	0.043	0.071	0.129	0.113	-0.171	-0.009	-0.500
9.090	-0.000	0.002	0.043	-0.004	0.014	0.176	-0.142	-0.010	-0.500
9.095	-0.000	0.003	0.043	-0.064	0.040	-0.063	-0.140	0.011	-0.500
9.100	-0.000	0.003	0.043	0.006	0.160	-0.005	-0.138	0.006	-0.500
9.105	-0.000	0.004	0.043	0.010	0.056	-0.058	-0.132	0.008	-0.500
9.110	-0.000	0.004	0.043	0.024	0.082	-0.010	-0.137	-0.008	-0.500
9.115	-0.000	0.005	0.043	-0.148	0.108	-0.081	-0.115	-0.001	-0.500
9.120	0.000	0.005	0.043	0.081	0.188	0.171	-0.115	0.008	-0.500
9.125	0.000	0.006	0.043	0.002	0.049	0.034	-0.104	-0.013	-0.500
9.130	0.000	0.006	0.044	-0.043	0.073	-0.016	-0.093	0.010	-0.500
9.135	0.000	0.007	0.044	0.019	0.188	0.034	-0.116	-0.004	-0.500
9.140	0.000	0.007	0.044	0.018	0.183	0.124	-0.092	-0.015	-0.500
9.145	0.000	0.008	0.044	0.036	0.109	0.078	-0.082	0.010	-0.500
9.150	0.000	0.009	0.044	-0.030	0.143	0.143	-0.074	-0.007	-0.500
9.155	0.000	0.009	0.044	-0.055	0.235	0.018	-0.066	-0.006	-0.500
9.160	0.000	0.010	0.044	0.039	0.102	0.029	-0.064	-0.007	-0.500
9.165	0.000	0.010	0.044	-0.013	0.119	0.111	-0.054	-0.012	-0.500
9.170	0.000	0.011	0.044	-0.078	0.045	0.013	-0.048	-0.009	-0.500
9.175	0.000	0.012	0.044	0.044	0.147	0.088	-0.020	-0.019	-0.500
9.180	0.000	0.012	0.044	0.140	0.093	0.007	-0.041	-0.003	-0.500
9.185	0.000	0.013	0.044	0.032	0.152	-0.099	-0.017	-0.013	-0.500
9.190	0.000	0.014	0.044	0.010	0.167	-0.033	0.005	-0.010	-0.500
9.195	0.000	0.014	0.044	0.027	-0.021	0.059	-0.030	-0.007	-0.500
9.200	0.000	0.015	0.044	-0.075	0.099	0.143	0.016	-0.003	-0.500
9.205	0.000	0.016	0.045	0.017	0.111	-0.023	0.016	-0.024	-0.500
9.210	0.000	0.016	0.045	0.080	0.153	0.138	0.034	0.007	-0.500
9.215	0.000	0.017	0.045	0.005	0.098	-0.023	0.031	-0.007	-0.500
9.220	0.000	0.018	0.045	-0.007	0.126	0.129	0.048	-0.019	-0.500
9.225	0.001	0.019	0.045	-0.036	0.118	-0.119	0.066	-0.022	-0.500
9.230	0.001	0.019	0.045	-0.033	0.184	0.094	0.049	-0.012	-0.500
9.235	0.001	0.020	0.045	0.021	0.125	0.069	0.066	-0.029	-0.500
9.240	0.001	0.021	0.045	0.041	0.131	-0.094	0.103	-0.027	-0.500
9.245	0.001	0.022	0.045	0.004	0.176	0.136	0.080	0.001	-0.500
9.250	0.001	0.022	0.045	-0.006	0.190	0.012	0.098	-0.025	-0.500
9.255	0.001	0.023	0.045	-0.028	0.125	-0.089	0.110	-0.015	-0.500
9.260	0.001	0.024	0.045	0.027	0.045	0.113	0.128	-0.036	-0.500
9.265	0.001	0.025	0.045	-0.033	0.251	0.146	0.129	-0.030	-0.500
9.270	0.001	0.026	0.045	-0.078	0.141	-0.063	0.137	0.002	-0.500
9.275	0.001	0.026	0.045	0.018	0.083	-0.011	0.147	-0.025	-0.500
9.280	0.001	0.027	0.045	-0.090	0.161	-0.029	0.177	-0.015	-0.500
9.285	0.001	0.028	0.046	-0.009	0.141	0.025	0.172	-0.002	-0.500
9.290	0.001	0.029	0.046	-0.040	0.146	-0.010	0.172	-0.001	-0.500
9.295	0.001	0.030	0.046	0.056	0.191	0.220	0.202	0.001	-0.500
9.300	0.001	0.030	0.046	-0.020	0.219	0.075	0.212	-0.028	-0.500
9.305	0.001	0.031	0.046	0.025	0.176	-0.047	0.210	-0.010	-0.500
9.310	0.001	0.032	0.046	0.008	0.172	-0.053	0.223	-0.020	-0.500
9.315	0.001	0.033	0.046	0.069	0.215	0.217	0.212	-0.014	-0.500
9.320	0.001	0.034	0.046	-0.016	0.137	0.028	0.250	-0.001	-0.500
9.325	0.001	0.035	0.046	0.016	0.084	0.038	0.266	0.003	-0.500
9.330	0.001	0.036	0.046	0.031	0.136	-0.118	0.248	-0.008	-0.500
9.335	0.001	0.037	0.046	-0.002	0.136	0.134	0.284	-0.018	-0.500
9.340	0.001	0.037	0.046	-0.047	0.276	0.073	0.281	-0.012	-0.500
9.345	0.001	0.038	0.046	-0.042	0.233	-0.020	0.299	-0.029	-0.500
9.350	0.001	0.039	0.046	0.036	0.200	-0.070	0.311	0.002	-0.500
9.355	0.001	0.040	0.046	-0.020	0.188	-0.102	0.297	-0.015	-0.500
9.360	0.001	0.041	0.047	0.052	0.234	-0.179	0.308	-0.008	-0.500
9.365	0.001	0.042	0.047	0.010	0.171	-0.056	0.349	-0.011	-0.500
9.370	0.001	0.043	0.047	0.009	0.225	0.036	0.333	-0.014	-0.500
9.375	0.001	0.044	0.047	0.005	0.151	0.040	0.358	-0.016	-0.500
9.380	0.001	0.045	0.047	-0.017	0.135	0.109	0.365	0.006	-0.500
9.385	0.001	0.046	0.047	0.142	0.199	-0.262	0.400	-0.017	-0.500
9.390	0.001	0.047	0.047	0.091	0.246	-0.037	0.390	-0.007	-0.500
9.395	0.001	0.048	0.047	0.080	0.191	-0.055	0.403	-0.020	-0.500
9.400	0.001	0.049	0.047	0.048	0.135	-0.182	0.440	-0.022	-0.500
