#Measurements from DVL
#Number of channels: 8
#Number of samples: 2283
#Frequency: 200.000 Hz
#Unit system: SI

#Time	Velocity X	Velocity Y	Velocity Z	Altitude	Water velocity X	Water velocity Y	Water velocity Z	Status
0.00000	-0.01216	-0.02137	0.01505	9.03086	-0.01490	-0.00326	-0.02614	0.00000
0.00000	-0.00228	-0.01302	-0.02106	9.06376	0.03801	0.03250	-0.01051	0.00000
0.00500	-0.03196	-0.03270	-0.00906	9.06500	0.00630	0.01058	0.01578	0.00000
0.01000	-0.01541	-0.04851	-0.01049	9.06352	0.00153	0.01031	-0.00907	0.00000
0.01500	0.00858	-0.02366	-0.00162	8.99665	-0.01013	0.01203	0.00921	0.00000
0.02000	-0.00982	0.01001	0.01451	9.05153	0.05000	-0.00624	0.00658	0.00000
0.02500	0.02576	-0.00461	-0.00770	9.10499	0.01117	-0.01003	0.01302	0.00000
0.03000	0.02219	-0.03346	0.01986	9.03233	0.03544	0.01747	-0.02510	0.00000
0.03500	0.00558	-0.03402	0.00694	9.15195	0.00525	-0.01408	0.02606	0.00000
0.04000	-0.02762	-0.04262	0.01378	9.13763	-0.00686	0.00010	-0.00359	0.00000
0.04500	0.01521	-0.04521	0.01874	9.11605	0.02600	-0.00003	0.00256	0.00000
0.05000	0.04225	-0.02390	-0.00517	9.01242	-0.01435	-0.00035	-0.03212	0.00000
0.05500	0.04510	0.00161	-0.01921	9.11701	-0.00200	-0.00620	-0.00918	0.00000
0.06000	0.05000	0.01009	-0.04055	9.07990	0.02250	0.04307	0.01231	0.00000
0.06500	0.02073	-0.00866	0.00316	9.07021	-0.00942	-0.01227	0.01591	0.00000
0.07000	0.02242	-0.04046	-0.00336	9.06809	-0.00677	0.02593	0.00803	0.00000
0.07500	0.03680	-0.00346	0.00981	9.01328	-0.00053	-0.01845	-0.01892	0.00000
0.08000	0.01429	0.02220	0.01596	9.10013	0.03895	0.02021	-0.00853	0.00000
0.08500	0.00709	0.00571	0.04804	9.05078	-0.01239	-0.00138	-0.00026	0.00000
0.09000	0.00268	-0.04449	0.00051	9.05954	0.00049	0.00487	-0.01803	0.00000
0.09500	0.04855	-0.04261	0.00887	9.14073	0.02148	0.00280	-0.00948	0.00000
0.10000	0.03698	-0.03280	0.02048	9.07567	-0.01247	0.01601	0.00906	0.00000
0.10500	0.00098	-0.00606	0.00002	9.05345	0.01072	0.00621	-0.00175	0.00000
0.11000	0.02296	-0.02740	0.06140	9.17531	-0.01757	0.00908	0.00995	0.00000
0.11500	0.04249	-0.01080	0.01084	9.04069	-0.00581	0.00202	0.00605	0.00000
0.12000	0.02149	0.01845	0.01740	9.00668	0.00035	-0.01143	0.00305	0.00000
0.12500	0.02931	-0.03626	0.00414	8.96495	0.02561	-0.02607	0.02699	0.00000
0.13000	0.03969	-0.01584	0.03015	8.97758	0.02463	0.00276	-0.02072	0.00000
0.13500	0.05000	0.00705	0.01354	9.08619	-0.01536	0.00497	-0.01719	0.00000
0.14000	0.00253	-0.05000	0.00104	9.06797	-0.01115	-0.00663	0.00313	0.00000
0.14500	0.05000	-0.05000	0.02690	9.03527	0.02195	0.01995	-0.01774	0.00000
0.15000	0.03717	0.00587	0.01827	9.04685	0.00970	-0.02100	-0.00540	0.00000
0.15500	0.02446	-0.04821	0.02151	9.04202	-0.02329	0.02152	0.00507	0.00000
0.16000	0.05000	-0.03818	0.01749	9.07304	0.01595	-0.03676	-0.05033	0.00000
0.16500	0.05000	-0.03793	0.00859	9.08108	0.00655	-0.02638	-0.02244	0.00000
0.17000	0.05000	-0.01297	0.05269	8.99541	-0.00605	0.00703	-0.00156	0.00000
0.17500	0.03090	-0.05000	-0.00108	9.00246	0.01935	-0.00981	-0.01472	0.00000
0.18000	0.02714	-0.03594	0.00968	9.02487	-0.00430	-0.00262	0.00298	0.00000
0.18500	0.05000	-0.05000	0.01752	9.03465	-0.00154	-0.04110	-0.01238	0.00000
0.19000	0.03829	-0.04722	0.00818	9.04911	0.04286	0.02333	0.00320	0.00000
0.19500	0.04697	-0.05000	0.06424	9.15600	-0.01969	-0.00127	0.03930	0.00000
0.20000	0.05000	-0.05000	0.01825	9.06660	-0.00294	-0.00667	0.01093	0.00000
0.20500	0.05000	-0.04476	0.00722	9.03147	0.02755	-0.01716	0.03395	0.00000
0.21000	0.05000	-0.05000	0.00473	9.02149	0.00788	0.01810	-0.02864	0.00000
0.21500	0.05000	-0.05000	0.05886	9.06510	-0.02041	-0.00256	-0.02423	0.00000
0.22000	0.05000	-0.05000	0.01954	9.01613	-0.01707	0.02260	-0.01756	0.00000
0.22500	0.05000	-0.05000	0.03189	9.05230	0.02505	0.01809	-0.03094	0.00000
0.23000	0.05000	-0.05000	0.03341	9.01313	0.01894	0.00645	-0.00179	0.00000
0.23500	0.05000	-0.05000	0.02772	9.01428	0.03850	0.00928	0.02921	0.00000
0.24000	0.05000	-0.05000	0.00401	9.02241	0.00402	0.00180	-0.01322	0.00000
0.24500	0.05000	-0.05000	0.00855	9.00845	-0.00011	0.00373	0.01704	0.00000
0.25000	0.05000	-0.05000	0.00953	9.06957	-0.02282	0.02266	-0.01029	0.00000
0.25500	0.05000	-0.05000	0.04403	8.90921	0.01734	-0.02286	0.00046	0.00000
0.26000	0.05000	-0.05000	0.00620	9.01914	0.03011	-0.01059	0.02053	0.00000
0.26500	0.05000	-0.05000	-0.00061	9.14801	0.03734	-0.00797	0.00135	0.00000
0.27000	0.05000	-0.05000	0.01536	8.94885	0.02064	0.03921	-0.00169	0.00000
0.27500	0.05000	-0.05000	0.00540	9.07966	-0.02169	-0.03193	-0.02206	0.00000
0.28000	0.05000	-0.05000	-0.01615	8.91566	0.01180	0.02346	0.00850	0.00000
0.28500	0.05000	-0.05000	-0.00041	9.00867	-0.00793	-0.05000	0.00260	0.00000
0.29000	0.05000	-0.05000	0.00390	8.99518	-0.01639	-0.02112	-0.01497	0.00000
0.29500	0.05000	-0.05000	-0.00439	8.94134	0.03409	-0.00114	0.00930	0.00000
0.30000	0.05000	-0.05000	-0.01049	8.98444	-0.01626	0.00139	-0.00217	0.00000
0.30500	0.05000	-0.05000	0.04796	8.93245	0.00378	0.02754	-0.00083	0.00000
0.31000	0.05000	-0.05000	0.03030	8.97204	-0.01235	-0.00119	0.00972	0.00000
0.31500	0.05000	-0.05000	0.02542	9.02170	-0.00945	-0.00684	-0.02937	0.00000
0.32000	0.05000	-0.05000	0.03565	9.02422	-0.00631	0.02449	0.02133	0.00000
0.32500	0.05000	-0.05000	0.05027	8.98184	-0.00852	-0.02690	-0.02874	0.00000
0.33000	0.05000	-0.05000	-0.01739	8.98916	-0.00263	0.01745	-0.01966	0.00000
0.33500	0.05000	-0.05000	-0.04200	9.01163	0.00818	-0.00565	0.00787	0.00000
0.34000	0.05000	-0.05000	0.03413	8.93049	-0.01042	0.02838	0.00520	0.00000
0.34500	0.05000	-0.05000	0.05178	9.03813	0.01888	0.01589	0.00457	0.00000
0.35000	0.05000	-0.05000	0.01461	9.01545	-0.00251	0.01974	0.02002	0.00000
0.35500	0.05000	-0.05000	0.02340	8.94205	0.00551	-0.00944	0.01003	0.00000
0.36000	0.05000	-0.05000	0.03170	9.05662	-0.01528	-0.00684	-0.01666	0.00000
0.36500	0.05000	-0.05000	-0.02026	8.99703	-0.01970	-0.03897	0.00421	0.00000
0.37000	0.05000	-0.05000	0.04362	8.93383	0.03170	0.00195	-0.01380	0.00000
0.37500	0.05000	-0.05000	0.04038	8.90560	0.02640	-0.01948	0.04165	0.00000
0.38000	0.05000	-0.05000	0.04056	9.02461	0.01500	0.01688	0.00886	0.00000
0.38500	0.05000	-0.05000	0.05585	9.00134	-0.04027	0.01898	-0.00372	0.00000
0.39000	0.05000	-0.05000	0.00064	8.95009	-0.01806	0.01848	0.01169	0.00000
0.39500	0.05000	-0.05000	0.00927	9.05312	-0.02040	0.00424	-0.01977	0.00000
0.40000	0.05000	-0.05000	-0.01588	8.99000	0.02947	0.01232	0.01196	0.00000
0.40500	0.05000	-0.05000	0.04526	8.95361	-0.00006	-0.05000	0.00894	0.00000
0.41000	0.05000	-0.05000	0.01423	8.97281	0.01119	0.02207	0.00617	0.00000
0.41500	0.05000	-0.05000	0.06746	8.95292	-0.00133	-0.00316	0.02687	0.00000
0.42000	0.05000	-0.05000	0.06243	8.97555	0.00297	-0.00855	-0.01365	0.00000
0.42500	0.05000	-0.05000	0.04794	9.01140	0.03645	0.02455	0.01254	0.00000
0.43000	0.05000	-0.05000	0.03776	8.88724	-0.01672	-0.02156	0.04038	0.00000
0.43500	0.05000	-0.05000	0.03031	8.98512	-0.00270	0.03675	0.01105	0.00000
0.44000	0.05000	-0.05000	0.04307	8.98416	-0.00129	0.01256	-0.02888	0.00000
0.44500	0.05000	-0.05000	0.05434	8.93777	0.00084	0.02310	-0.00850	0.00000
0.45000	0.05000	-0.05000	0.05452	8.92052	-0.02798	-0.00191	-0.04453	0.00000
0.45500	0.05000	-0.05000	0.03188	8.99895	0.01290	0.02438	-0.03150	0.00000
0.46000	0.05000	-0.05000	0.04267	9.01870	-0.01553	0.02847	-0.01314	0.00000
0.46500	0.05000	-0.05000	0.02299	8.98888	0.01792	0.01696	0.01273	0.00000
0.47000	0.05000	-0.05000	0.04192	8.93737	0.02142	-0.00505	-0.00675	0.00000
0.47500	0.05000	-0.05000	0.06472	8.97310	-0.00457	0.00202	-0.00414	0.00000
0.48000	0.05000	-0.05000	0.02631	8.96184	-0.03171	0.01298	-0.01763	0.00000
0.48500	0.05000	-0.05000	0.08869	8.97747	0.00976	-0.01418	-0.02559	0.00000
0.49000	0.05000	-0.05000	0.05123	8.91980	-0.04815	0.01762	0.00643	0.00000
0.49500	0.05000	-0.05000	0.02863	9.04449	0.00369	-0.01363	-0.03405	0.00000
0.50000	0.05000	-0.05000	0.06221	8.97613	-0.00445	0.00333	-0.00060	0.00000
0.50500	0.05000	-0.05000	0.03844	8.84623	0.00651	-0.00284	-0.00530	0.00000
0.51000	0.05000	-0.05000	0.04632	8.88954	0.01335	-0.03163	-0.02888	0.00000
0.51500	0.05000	-0.05000	0.02448	8.86170	-0.02025	0.04519	0.00611	0.00000
0.52000	0.05000	-0.05000	0.02300	8.93136	0.01271	-0.01750	0.00739	0.00000
0.52500	0.05000	-0.05000	0.06260	8.91559	0.01838	0.02189	-0.01025	0.00000
0.53000	0.05000	-0.05000	0.04927	8.87649	0.00549	0.00774	0.00636	0.00000
0.53500	0.05000	-0.05000	0.07692	8.98035	-0.00829	-0.00058	-0.00841	0.00000
0.54000	0.05000	-0.05000	0.04298	8.86814	0.02257	-0.00216	0.01744	0.00000
0.54500	0.05000	-0.05000	0.04781	8.86849	-0.04439	-0.00183	0.03682	0.00000
0.55000	0.05000	-0.05000	0.05704	8.90907	0.03167	-0.00535	-0.00652	0.00000
0.55500	0.05000	-0.05000	0.07495	8.81307	0.02725	0.04025	0.01291	0.00000
0.56000	0.05000	-0.05000	0.07720	8.97907	-0.00483	-0.01694	-0.01010	0.00000
0.56500	0.05000	-0.05000	0.02351	8.96386	-0.03084	-0.00820	-0.03522	0.00000
0.57000	0.05000	-0.05000	0.04692	8.83736	0.01943	0.01297	-0.00506	0.00000
0.57500	0.05000	-0.05000	0.06439	8.95320	-0.00883	-0.04568	0.05669	0.00000
0.58000	0.05000	-0.05000	0.03212	8.82080	0.03873	-0.02141	-0.00405	0.00000
0.58500	0.05000	-0.05000	-0.00296	8.84291	0.00093	0.02163	-0.02590	0.00000
0.59000	0.05000	-0.05000	0.05249	8.86475	0.00051	0.01010	-0.02386	0.00000
0.59500	0.05000	-0.05000	0.07259	8.91064	-0.00076	-0.01129	-0.00586	0.00000
0.60000	0.05000	-0.05000	0.07845	8.95986	-0.00070	-0.03571	-0.00369	0.00000
0.60500	0.05000	-0.05000	0.07429	8.97208	0.03056	-0.02449	-0.01013	0.00000
0.61000	0.05000	-0.05000	0.06452	8.90647	0.02910	-0.00678	-0.01683	0.00000
0.61500	0.05000	-0.05000	0.01844	8.88547	0.01167	-0.01414	-0.00328	0.00000
0.62000	0.05000	-0.05000	0.05688	8.80674	-0.00991	0.02141	0.03537	0.00000
0.62500	0.05000	-0.05000	0.07136	8.82684	-0.03800	0.00662	-0.02724	0.00000
0.63000	0.05000	-0.05000	0.07233	8.91548	0.00456	-0.02019	0.02412	0.00000
0.63500	0.05000	-0.05000	0.07850	8.92359	-0.00658	0.00045	-0.00572	0.00000
0.64000	0.05000	-0.05000	0.04379	8.93369	0.04504	0.01138	-0.00038	0.00000
0.64500	0.05000	-0.05000	0.05699	8.89869	-0.04094	0.04570	0.01513	0.00000
0.65000	0.05000	-0.05000	0.00838	8.97949	-0.02690	0.00857	0.00538	0.00000
0.65500	0.05000	-0.05000	0.06138	8.89872	0.02379	-0.00985	0.02082	0.00000
0.66000	0.05000	-0.05000	0.04747	8.87454	-0.01437	0.01659	0.00240	0.00000
0.66500	0.05000	-0.05000	0.05533	8.81290	0.00765	0.00611	0.01327	0.00000
0.67000	0.05000	-0.05000	0.09790	8.95028	0.00536	0.01634	0.01638	0.00000
0.67500	0.05000	-0.05000	0.07496	8.81967	-0.01800	0.01148	-0.00053	0.00000
0.68000	0.05000	-0.05000	0.06974	8.87905	-0.00340	-0.00408	-0.01605	0.00000
0.68500	0.05000	-0.05000	0.04690	8.85086	-0.03209	-0.00254	0.02170	0.00000
0.69000	0.05000	-0.05000	0.06139	8.78562	-0.00015	-0.01335	-0.01724	0.00000
0.69500	0.05000	-0.05000	0.05950	8.79136	0.00460	-0.01098	0.00767	0.00000
0.70000	0.05000	-0.05000	0.06813	8.86553	-0.00459	-0.00182	-0.00687	0.00000
0.70500	0.05000	-0.05000	0.06825	8.91116	-0.00860	-0.00794	0.03614	0.00000
0.71000	0.05000	-0.05000	0.09556	8.79241	0.04787	-0.02012	0.00875	0.00000
0.71500	0.05000	-0.05000	0.03139	8.81770	-0.00476	0.00574	0.01975	0.00000
0.72000	0.05000	-0.05000	0.03883	8.81361	0.00909	0.00791	0.01560	0.00000
0.72500	0.05000	-0.05000	0.08430	8.94034	-0.01571	0.00534	0.02157	0.00000
0.73000	0.05000	-0.05000	0.09787	8.88172	0.00184	0.00967	-0.00554	0.00000
0.73500	0.05000	-0.05000	0.07951	8.91781	0.00748	-0.00714	-0.01264	0.00000
0.74000	0.05000	-0.05000	0.04813	8.80903	-0.01533	0.03319	-0.00940	0.00000
0.74500	0.05000	-0.05000	0.09637	8.88860	0.00043	-0.00244	-0.00176	0.00000
0.75000	0.05000	-0.05000	0.10000	8.86385	-0.02247	-0.02127	-0.00118	0.00000
0.75500	0.05000	-0.05000	0.07702	8.86178	0.02269	0.03215	-0.00943	0.00000
0.76000	0.05000	-0.05000	0.08776	8.84345	0.01357	0.00747	0.00035	0.00000
0.76500	0.05000	-0.05000	0.08593	8.79126	-0.00295	-0.03197	0.02378	0.00000
0.77000	0.05000	-0.05000	0.06316	8.79889	0.00115	0.00548	0.02209	0.00000
0.77500	0.05000	-0.05000	0.05976	8.82772	0.03535	-0.00753	0.01421	0.00000
0.78000	0.05000	-0.05000	0.05561	8.87668	-0.02404	-0.01407	-0.02661	0.00000
0.78500	0.05000	-0.05000	0.07012	8.76983	-0.00760	0.01373	-0.01777	0.00000
0.79000	0.05000	-0.05000	0.08058	8.85136	0.00659	0.01748	-0.03941	0.00000
0.79500	0.05000	-0.05000	0.08799	8.88423	-0.00268	0.05000	-0.00170	0.00000
0.80000	0.05000	-0.05000	0.07917	8.84805	-0.00719	-0.00475	0.03876	0.00000
0.80500	0.05000	-0.05000	0.10000	8.85967	-0.04122	-0.00654	-0.01330	0.00000
0.81000	0.05000	-0.05000	0.10000	8.96120	-0.01310	0.00153	0.02874	0.00000
0.81500	0.05000	-0.05000	0.06886	8.85058	-0.01306	0.00202	0.03546	0.00000
0.82000	0.05000	-0.05000	0.08691	8.75017	-0.00765	-0.03566	-0.00037	0.00000
0.82500	0.05000	-0.05000	0.07458	8.81958	0.01136	-0.01264	-0.01148	0.00000
0.83000	0.05000	-0.05000	0.08252	8.79507	-0.01945	-0.01112	0.02899	0.00000
0.83500	0.05000	-0.05000	0.08716	8.82112	0.01738	-0.00080	-0.01905	0.00000
0.84000	0.05000	-0.05000	0.09602	8.79234	-0.01665	-0.00883	-0.00957	0.00000
0.84500	0.05000	-0.05000	0.09945	8.86383	0.00593	-0.02597	-0.00175	0.00000
0.85000	0.05000	-0.05000	0.10000	8.81130	-0.00055	0.01640	-0.01805	0.00000
0.85500	0.05000	-0.05000	0.08879	8.80565	0.00470	-0.00550	-0.00744	0.00000
0.86000	0.05000	-0.05000	0.06177	8.81432	-0.01985	0.01797	-0.00650	0.00000
0.86500	0.05000	-0.05000	0.09069	8.78142	0.04578	-0.02769	-0.01530	0.00000
0.87000	0.05000	-0.05000	0.08958	8.87215	0.01587	-0.00318	0.02206	0.00000
0.87500	0.05000	-0.05000	0.09682	8.80079	-0.01589	0.01498	0.03771	0.00000
0.88000	0.05000	-0.05000	0.10000	8.79759	-0.01541	-0.01679	0.00819	0.00000
0.88500	0.05000	-0.05000	0.10000	8.79449	-0.00564	-0.00872	0.01900	0.00000
0.89000	0.05000	-0.05000	0.10000	8.85168	0.02550	-0.00268	0.00035	0.00000
0.89500	0.05000	-0.05000	0.08333	8.75518	-0.01994	0.00053	-0.04414	0.00000
0.90000	0.05000	-0.05000	0.09130	8.85383	0.00621	-0.01468	-0.03477	0.00000
0.90500	0.05000	-0.05000	0.10000	8.83518	0.01661	0.01123	0.01005	0.00000
0.91000	0.05000	-0.05000	0.05515	8.84867	-0.00334	0.01049	-0.05859	0.00000
0.91500	0.05000	-0.05000	0.07462	8.82453	-0.00743	-0.00916	-0.00930	0.00000
0.92000	0.05000	-0.05000	0.09938	8.78374	-0.02271	-0.00389	0.01393	0.00000
0.92500	0.05000	-0.05000	0.10000	8.89848	0.01687	0.02900	-0.01032	0.00000
0.93000	0.05000	-0.05000	0.10000	8.76845	-0.00747	0.00118	-0.00507	0.00000
0.93500	0.05000	-0.05000	0.10000	8.78818	0.00324	0.00914	0.00552	0.00000
0.94000	0.05000	-0.05000	0.10000	8.81440	0.00388	0.01785	-0.01708	0.00000
0.94500	0.05000	-0.05000	0.10000	8.78965	-0.02237	0.00701	-0.00443	0.00000
0.95000	0.05000	-0.05000	0.10000	8.85712	0.01883	-0.00937	0.00219	0.00000
0.95500	0.05000	-0.05000	0.10000	8.88082	-0.01468	-0.00387	-0.00368	0.00000
0.96000	0.05000	-0.05000	0.10000	8.77014	-0.00819	0.00964	-0.01449	0.00000
0.96500	0.05000	-0.05000	0.10000	8.80296	0.00922	0.01116	0.01268	0.00000
0.97000	0.05000	-0.05000	0.10000	8.80491	-0.02935	-0.04303	0.07083	0.00000
0.97500	0.05000	-0.05000	0.10000	8.89945	-0.01869	-0.00635	0.02349	0.00000
0.98000	0.05000	-0.05000	0.10000	8.86151	-0.01046	0.01521	0.02331	0.00000
0.98500	0.05000	-0.05000	0.10000	8.77871	-0.00229	-0.00704	-0.02534	0.00000
0.99000	0.05000	-0.05000	0.10000	8.83587	0.01093	0.01329	0.00753	0.00000
0.99500	0.05000	-0.05000	0.10000	8.66433	-0.03688	-0.01180	-0.00516	0.00000
1.00000	0.05000	-0.05000	0.10000	8.73415	0.01441	0.00250	0.03202	0.00000
1.00500	0.05000	-0.05000	0.10000	8.74035	0.01904	0.02620	0.04101	0.00000
1.01000	0.05000	-0.05000	0.10000	8.65325	-0.04173	0.00502	0.01422	0.00000
1.01500	0.05000	-0.05000	0.10000	8.69668	-0.00460	-0.01284	0.00254	0.00000
1.02000	0.05000	-0.05000	0.10000	8.78055	0.02721	-0.01723	0.00550	0.00000
1.02500	0.05000	-0.05000	0.10000	8.80111	0.00338	0.04035	0.01112	0.00000
1.03000	0.05000	-0.05000	0.10000	8.76011	0.02427	0.00887	-0.01643	0.00000
1.03500	0.05000	-0.05000	0.10000	8.71036	-0.00952	-0.01589	-0.00477	0.00000
1.04000	0.05000	-0.05000	0.10000	8.77580	0.00760	0.01693	-0.00859	0.00000
1.04500	0.05000	-0.05000	0.10000	8.81308	-0.02350	-0.00435	-0.01376	0.00000
1.05000	0.05000	-0.05000	0.10000	8.75465	-0.02091	0.01518	-0.00969	0.00000
1.05500	0.05000	-0.05000	0.10000	8.82294	-0.00225	0.03002	-0.02255	0.00000
1.06000	0.05000	-0.05000	0.10000	8.73560	-0.00365	0.01435	-0.03316	0.00000
1.06500	0.05000	-0.05000	0.10000	8.71813	0.00997	-0.01306	0.00106	0.00000
1.07000	0.05000	-0.05000	0.10000	8.69145	-0.02600	-0.01104	-0.00726	0.00000
1.07500	0.05000	-0.05000	0.10000	8.86676	-0.02597	-0.01240	-0.00562	0.00000
1.08000	0.05000	-0.05000	0.10000	8.72331	0.00116	-0.04733	-0.00705	0.00000
1.08500	0.05000	-0.05000	0.10000	8.73639	-0.01756	0.02299	-0.03644	0.00000
1.09000	0.05000	-0.05000	0.10000	8.70923	-0.00289	0.01053	-0.00719	0.00000
1.09500	0.05000	-0.05000	0.10000	8.79229	-0.01438	-0.01477	-0.05011	0.00000
1.10000	0.05000	-0.05000	0.10000	8.75103	-0.01127	0.04947	0.00775	0.00000
1.10500	0.05000	-0.05000	0.10000	8.83480	0.00405	-0.03379	-0.01029	0.00000
1.11000	0.05000	-0.05000	0.10000	8.81462	-0.02333	-0.01585	0.01636	0.00000
1.11500	0.05000	-0.05000	0.10000	8.76321	0.00904	0.00827	-0.02390	0.00000
1.12000	0.05000	-0.05000	0.10000	8.77895	-0.03665	-0.01478	0.00311	0.00000
1.12500	0.05000	-0.05000	0.10000	8.66727	0.00235	-0.00971	0.01065	0.00000
1.13000	0.05000	-0.05000	0.10000	8.68510	-0.01075	0.02442	0.01389	0.00000
1.13500	0.05000	-0.05000	0.10000	8.68754	0.01101	0.02109	-0.01373	0.00000
1.14000	0.05000	-0.05000	0.10000	8.73051	0.01299	-0.01567	0.00528	0.00000
1.14500	0.05000	-0.05000	0.10000	8.77584	-0.03243	-0.01282	0.00611	0.00000
1.15000	0.05000	-0.05000	0.10000	8.75707	-0.01459	0.01517	-0.01928	0.00000
1.15500	0.05000	-0.05000	0.10000	8.74138	0.00646	-0.02892	-0.01952	0.00000
1.16000	0.05000	-0.05000	0.10000	8.78970	0.01849	0.00655	-0.00163	0.00000
1.16500	0.05000	-0.05000	0.10000	8.82604	-0.03588	-0.01706	0.02576	0.00000
1.17000	0.05000	-0.05000	0.10000	8.86797	0.02692	0.01239	0.02391	0.00000
1.17500	0.05000	-0.05000	0.10000	8.76267	-0.00473	0.00539	-0.03817	0.00000
1.18000	0.05000	-0.05000	0.10000	8.76150	0.02329	0.02212	-0.01962	0.00000
1.18500	0.05000	-0.05000	0.10000	8.81964	0.01180	0.00409	0.02332	0.00000
1.19000	0.05000	-0.05000	0.10000	8.63929	-0.00250	0.00955	-0.00426	0.00000
1.19500	0.05000	-0.05000	0.10000	8.79210	-0.00863	0.01832	-0.01140	0.00000
1.20000	0.05000	-0.05000	0.10000	8.74672	-0.00192	0.03932	0.03458	0.00000
1.20500	0.05000	-0.05000	0.10000	8.71944	0.00155	-0.01036	0.04112	0.00000
1.21000	0.05000	-0.05000	0.10000	8.82259	0.01352	0.00682	0.00599	0.00000
1.21500	0.05000	-0.05000	0.10000	8.73985	0.01503	-0.02983	0.02817	0.00000
1.22000	0.05000	-0.05000	0.10000	8.76415	0.02747	0.02471	0.00247	0.00000
1.22500	0.05000	-0.05000	0.10000	8.71087	0.03755	-0.01145	0.01006	0.00000
1.23000	0.05000	-0.05000	0.10000	8.82025	-0.02864	0.01381	-0.00878	0.00000
1.23500	0.05000	-0.05000	0.10000	8.70266	0.01866	-0.02618	0.04122	0.00000
1.24000	0.05000	-0.05000	0.10000	8.71390	-0.02015	0.00836	-0.01245	0.00000
1.24500	0.05000	-0.05000	0.10000	8.75785	-0.00680	0.03536	-0.03723	0.00000
1.25000	0.05000	-0.05000	0.10000	8.72015	-0.00017	0.03664	0.01602	0.00000
1.25500	0.05000	-0.05000	0.10000	8.78450	0.02798	-0.00287	-0.00752	0.00000
1.26000	0.05000	-0.05000	0.10000	8.77006	0.03439	-0.01630	0.00199	0.00000
1.26500	0.05000	-0.05000	0.10000	8.76404	0.01271	-0.00972	-0.00690	0.00000
1.27000	0.05000	-0.05000	0.10000	8.79611	0.00727	-0.01080	0.00269	0.00000
1.27500	0.05000	-0.05000	0.10000	8.69009	-0.01002	0.00141	-0.01273	0.00000
1.28000	0.05000	-0.05000	0.10000	8.78458	-0.00506	0.02513	-0.00200	0.00000
1.28500	0.05000	-0.05000	0.10000	8.73675	-0.00657	0.00408	0.03445	0.00000
1.29000	0.05000	-0.05000	0.10000	8.79942	-0.01656	0.01545	-0.02483	0.00000
1.29500	0.05000	-0.05000	0.10000	8.71284	0.02063	-0.02261	0.01549	0.00000
1.30000	0.05000	-0.05000	0.10000	8.74536	0.01864	0.01247	0.01055	0.00000
1.30500	0.05000	-0.05000	0.10000	8.80240	0.00573	0.01452	0.01777	0.00000
1.31000	0.05000	-0.05000	0.10000	8.68160	-0.00088	0.01745	0.01104	0.00000
1.31500	0.05000	-0.05000	0.10000	8.77086	0.01501	0.03683	-0.01466	0.00000
1.32000	0.05000	-0.05000	0.10000	8.75581	-0.05000	-0.01144	-0.01601	0.00000
1.32500	0.05000	-0.05000	0.10000	8.70812	-0.02701	0.01270	0.01306	0.00000
1.33000	0.05000	-0.05000	0.10000	8.76685	0.01770	-0.00214	0.00582	0.00000
1.33500	0.05000	-0.05000	0.10000	8.70213	0.02325	0.02538	0.01712	0.00000
1.34000	0.05000	-0.05000	0.10000	8.75457	-0.02851	0.01387	-0.00459	0.00000
1.34500	0.05000	-0.05000	0.10000	8.73554	-0.00539	0.02896	0.01266	0.00000
1.35000	0.05000	-0.05000	0.10000	8.83533	-0.00830	0.01192	0.01865	0.00000
1.35500	0.05000	-0.05000	0.10000	8.78775	0.01298	-0.00526	0.01198	0.00000
1.36000	0.05000	-0.05000	0.10000	8.72599	-0.00562	0.01317	-0.00637	0.00000
1.36500	0.05000	-0.05000	0.10000	8.80605	0.02572	0.00472	-0.00875	0.00000
1.37000	0.05000	-0.05000	0.10000	8.71123	0.02139	-0.01392	-0.00690	0.00000
1.37500	0.05000	-0.05000	0.10000	8.78077	0.01966	0.02422	-0.03157	0.00000
1.38000	0.05000	-0.05000	0.10000	8.78273	0.01812	0.04094	-0.01980	0.00000
1.38500	0.05000	-0.05000	0.10000	8.79211	-0.02531	-0.01854	0.02151	0.00000
1.39000	0.05000	-0.05000	0.10000	8.72800	-0.01640	-0.01089	-0.00756	0.00000
1.39500	0.05000	-0.05000	0.10000	8.80095	0.02019	-0.02400	0.00419	0.00000
1.40000	0.05000	-0.05000	0.10000	8.70667	0.00221	-0.01183	0.00455	0.00000
1.40500	0.05000	-0.05000	0.10000	8.82733	-0.01288	-0.01265	-0.02117	0.00000
1.41000	0.05000	-0.05000	0.10000	8.78915	-0.01751	0.01218	0.01044	0.00000
1.41500	0.05000	-0.05000	0.10000	8.84260	0.00878	-0.00394	0.01886	0.00000
1.42000	0.05000	-0.05000	0.10000	8.74975	0.01336	-0.02401	0.00786	0.00000
1.42500	0.05000	-0.05000	0.10000	8.75214	0.01966	-0.00675	-0.00764	0.00000
1.43000	0.05000	-0.05000	0.10000	8.70489	0.03283	-0.00782	-0.02949	0.00000
1.43500	0.05000	-0.05000	0.10000	8.73871	-0.01402	0.01758	0.00119	0.00000
1.44000	0.05000	-0.05000	0.10000	8.69184	0.01750	-0.00709	-0.00118	0.00000
1.44500	0.05000	-0.05000	0.10000	8.79535	-0.02791	0.00883	0.02249	0.00000
